time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	1477010443000000	0.312243	0.58034	0	0	0	lidar	2.29692e-314	0.312243	0.58034	0.6	0.6	5.19994	0
1477010451000000	11.2081	21.0426	4.93109	3.20696	0.641532	lidar	1.42464	11.363	21.0689	11.2982	21.1335	4.87643	3.13255
1477010451050000	10.9527	21.0063	4.93435	3.24205	0.639392	radar	4.01556	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728
1477010451100000	10.7549	20.9575	4.86351	3.28199	0.650274	lidar	1.16666	10.8903	20.927	10.8105	21.1259	4.88449	3.18186
1477010451150000	10.505	20.9594	4.84856	3.28169	0.586929	radar	6.23796	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629
1477010451200000	10.2311	20.9816	4.90602	3.28697	0.558953	lidar	3.04175	10.189	21.209	10.3229	21.0943	4.89283	3.23055
1477010451250000	9.99199	20.9647	4.89697	3.30255	0.539362	radar	1.19645	9.97958	21.2932	10.0795	21.0697	4.89711	3.25465
1477010451300000	9.80636	20.9196	4.81908	3.33312	0.545469	lidar	2.22418	9.99634	20.9797	9.83658	21.0391	4.90145	3.27858
1477010451350000	9.57178	20.9125	4.78597	3.32786	0.484207	radar	2.84519	9.38223	21.111	9.59422	21.0028	4.90586	3.30233
1477010451400000	9.38488	20.8564	4.71898	3.3586	0.493014	lidar	1.39391	9.53921	20.8762	9.35258	20.9607	4.91032	3.32592
1477010451450000	9.16434	20.8154	4.70539	3.37864	0.487699	radar	1.59078	9.63392	20.9724	9.11177	20.9128	4.91484	3.34932
1477010451500000	8.87727	20.7821	4.78794	3.38866	0.470127	lidar	1.91762	8.70331	20.8221	8.87192	20.8594	4.91942	3.37254
1477010451550000	8.6638	20.7028	4.76596	3.42193	0.482955	radar	4.44976	9.84634	20.009	8.63315	20.8003	4.92404	3.39557
1477010451600000	8.39255	20.6179	4.82813	3.44823	0.483865	lidar	2.50289	8.22277	20.4839	8.39557	20.7357	4.92872	3.41841
1477010451650000	8.16564	20.5376	4.82984	3.47642	0.491316	radar	0.080106	8.29647	20.4978	8.1593	20.6657	4.93344	3.44106
1477010451700000	7.9262	20.4574	4.84714	3.49884	0.488575	lidar	0.0961274	7.88599	20.45	7.92445	20.5903	4.9382	3.46351
1477010451750000	7.7119	20.3707	4.84788	3.53181	0.509919	radar	3.53676	8.29081	20.6565	7.69111	20.5096	4.943	3.48576
1477010451800000	7.40675	20.3136	4.95479	3.53164	0.47918	lidar	3.51263	7.18029	20.392	7.45939	20.4236	4.94783	3.5078
1477010451850000	7.17675	20.2166	4.9533	3.55333	0.47345	radar	0.206251	7.09214	20.1196	7.22939	20.3326	4.9527	3.52963
1477010451900000	6.91339	20.1351	5.00028	3.56364	0.457673	lidar	0.750874	6.81542	20.1859	7.00119	20.2364	4.9576	3.55126
1477010451950000	6.6895	20.0432	4.98603	3.57924	0.445343	radar	0.487632	6.89359	20.1536	6.7749	20.1352	4.96252	3.57267
1477010452000000	6.44161	19.9534	5.01263	3.59088	0.433101	lidar	0.386837	6.38914	20.0136	6.55059	20.0292	4.96747	3.59385
1477010452050000	6.22589	19.8594	4.99633	3.60829	0.429698	radar	2.87293	6.67637	20.2142	6.32834	19.9183	4.97244	3.61482
1477010452100000	5.96296	19.7676	5.04437	3.61409	0.411492	lidar	0.886971	5.86119	19.8306	6.10823	19.8027	4.97743	3.63556
1477010452150000	5.73629	19.621	5.08222	3.65419	0.447487	radar	2.03337	5.28178	19.5036	5.89034	19.6824	4.98243	3.65608
1477010452200000	5.55747	19.4993	5.02479	3.68259	0.455267	lidar	1.31029	5.69089	19.5755	5.67472	19.5577	4.98744	3.67636
1477010452250000	5.35725	19.3496	5.02024	3.71664	0.471422	radar	1.73569	5.9506	18.9859	5.46145	19.4284	4.99246	3.6964
